Unnamed: 0,price,mileage,year,previous_owners,doors,seats,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,body_type_Convertible,body_type_Coupe,body_type_Estate,body_type_Hatchback,body_type_MPV,body_type_Minibus,body_type_Pickup,body_type_SUV,body_type_Saloon,gearbox_Manual
3805,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3807,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3810,6800,32400,2014,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3811,4277,82400,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3812,30000,46000,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3813,6250,127000,2013,3.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3814,14999,33000,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3815,8499,54111,2017,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3816,11799,28865,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3817,10999,13109,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3818,1795,110000,2006,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3819,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3821,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3823,7250,90395,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3824,11029,33517,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3825,9564,44106,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3826,8695,91344,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3827,14983,6561,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3828,5400,50849,2013,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3830,11999,9000,2017,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3831,6999,33211,2017,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3833,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3835,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3837,11520,29258,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3838,16095,45000,2017,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3839,10995,88000,2013,2.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3840,12299,26831,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3841,9495,12214,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3842,12295,63276,2014,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3843,6030,111681,2015,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3845,16250,19195,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3846,6495,74434,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3847,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3849,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3850,9300,29871,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3851,21495,16228,2023,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3852,6550,104000,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3853,4300,45000,2012,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3854,6995,28249,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3856,6495,81761,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3857,14000,50888,2017,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3859,13995,58223,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3860,4000,73000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3861,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3863,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3864,2685,75000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3865,6495,26000,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3866,11497,65946,2014,2.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3867,5000,45979,2006,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3868,6499,72376,2014,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3869,9899,31859,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3871,5400,121433,2011,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3872,13995,39253,2014,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3873,11995,36132,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3875,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3877,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3878,5995,38500,2012,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3879,3999,102500,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3880,23600,41995,2017,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3881,10599,43941,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3882,7495,55035,2011,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3883,11999,60985,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3884,18499,24554,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3885,11620,41284,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3886,4280,78473,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3887,11399,41534,2015,1.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3889,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3891,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3892,8499,47797,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3893,8795,36000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3894,7900,69000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3895,15995,44370,2013,4.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3896,6990,34000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3898,18695,93289,2019,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3899,8663,75598,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3900,13999,21469,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3902,6495,74434,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3903,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3905,14990,45774,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3906,13919,18920,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3907,14500,74000,2016,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3908,19500,12716,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3909,6990,40000,2013,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3910,7995,47244,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3911,12995,90120,2018,2.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3912,10361,46625,2020,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3913,9000,78000,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3914,11999,14829,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3915,9000,96900,2009,6.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3917,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3919,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3920,8460,57760,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3921,14995,84000,1953,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3922,10699,23250,2017,2.0,5.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3923,14444,42500,2018,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3924,14043,55012,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3925,14495,70542,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3926,11199,19861,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3927,6795,28000,2014,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3928,9499,65767,2014,1.0,5.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3929,8900,76431,2017,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3930,1795,110000,2006,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3931,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3933,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3935,21998,15744,2021,1.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3937,4699,72878,2013,3.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3939,10900,8700,2019,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3940,8450,60028,2013,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3941,6750,38500,2011,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3942,5800,80000,2012,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3943,14599,29205,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3945,14990,45774,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3947,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3949,10000,72000,2009,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3951,9495,41491,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3953,13999,12294,2022,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3954,14315,15102,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3955,10850,107500,2007,5.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3956,13399,47380,2017,1.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3957,13000,16097,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3958,1850,105472,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3959,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3961,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3962,12995,96354,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3963,9299,50560,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3964,12250,45798,2019,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3965,13999,13451,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3966,4990,120403,2013,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3967,8295,97726,2017,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3968,22999,15387,2021,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3969,13499,30053,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3970,22600,24098,2018,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3971,14595,47313,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3972,4000,73000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3973,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3975,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3976,13364,17000,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3977,12495,43845,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3978,15361,39611,2016,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3979,9495,71000,2016,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3980,15998,22714,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3983,7499,91000,2015,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3985,13150,44026,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3987,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3989,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3990,6995,64387,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3991,10750,126000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3992,10981,46500,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3993,6995,29521,2014,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3994,11799,20405,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3996,9995,104795,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3997,7490,117000,2014,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3998,8388,155000,2016,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3999,10595,8981,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4000,2495,135000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4001,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4003,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4004,7499,51234,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4005,10995,80000,2010,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4008,6995,80000,2013,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4009,4450,108618,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4010,10802,52153,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4012,4995,103359,2017,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4013,15000,39579,2020,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4014,2995,89999,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4015,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4017,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4018,10381,33896,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4019,18365,1,2023,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4020,11050,66358,2014,5.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4021,25995,222,2023,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4022,12495,62012,2016,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4023,12299,68273,2017,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4024,12495,48690,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4025,12795,68676,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4026,10495,82000,2013,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4027,12699,40105,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4029,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4031,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4032,7180,28491,2015,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4033,7995,63845,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4034,18798,13271,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4037,11495,20000,2022,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4039,5490,49432,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4040,7000,130000,1988,1.0,2.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4041,6850,100569,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4042,4000,73000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4043,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4045,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4046,11495,120000,2016,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4047,23220,36795,2020,1.0,4.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4048,11699,42237,2018,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4049,4600,121910,2013,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4050,11990,36046,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4051,12500,45540,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4052,5300,57379,2015,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4053,21798,12080,2020,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4054,10999,30845,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4055,25000,34364,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4056,1795,110000,2006,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4059,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4060,12995,38000,2013,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4061,9290,29264,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4062,13150,65641,2019,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4065,9995,36588,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4066,14436,16983,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4067,16995,38252,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4068,7290,42040,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4069,14150,21777,2022,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4070,1795,110000,2006,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4071,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4073,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4074,15799,84292,2018,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4075,13999,13315,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4076,12399,16497,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4077,14499,24424,2022,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4078,9799,33371,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4079,17000,44956,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4081,4395,63500,2008,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4082,14899,10424,2022,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4083,16900,19385,2021,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4085,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4087,14990,45774,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4088,5850,102000,2013,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4089,7995,32947,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4090,6995,48890,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4091,16950,23982,2016,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4092,9195,57005,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4093,10999,6669,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4094,6588,73500,2011,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4095,8490,73010,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4096,13170,17422,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4097,10995,77250,2013,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4098,2495,135000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4099,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4101,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4102,15500,111643,2015,4.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4103,16995,39950,2017,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4104,11490,100000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4105,5495,67000,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4106,7995,53727,2016,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4107,6750,55559,2023,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4108,12995,20704,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4110,12299,36000,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4111,11289,67202,2016,1.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4115,11000,45462,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4116,8490,50679,2006,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4117,12999,26286,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4118,15500,84400,2014,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4119,11795,41887,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4120,10999,44728,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4121,16099,47964,2017,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4123,13199,62000,2018,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4124,4575,160291,2005,1.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4125,10256,31595,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
